Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
185,9.0,0.0,3673.0,5.0,589.0,73725.0,0.0,1141.4878059382008,1141.4878059382008,0.0,9044.951117992401,,,,,,,,,,,,,,,,467.34966477378464,275.7245239979247,867.085939325768,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,4669.0,6.0,996.0,74721.0,0.0,2497.6746675022077,2497.6746675022077,0.0,9112.175384283066,,,,,,,,,,,,,,,,1005.1808918378083,426.9214665203231,1498.012511743492,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,5695.0,7.0,1026.0,75747.0,0.0,2514.338433844405,2514.338433844405,0.0,9181.522190093994,,,,,,,,,,,,,,,,1009.6894888466613,408.3899080754619,1479.8768951829088,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,5895.0,8.0,200.0,75947.0,0.0,291.73394080951175,291.73394080951175,0.0,9194.961493253708,,,,,,,,,,,,,,,,121.08261980826215,85.80735999574011,267.7852020499094,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,6838.0,9.0,943.0,76890.0,0.0,2038.0495518243167,2038.0495518243167,0.0,9258.791001319885,,,,,,,,,,,,,,,,787.6923763586784,368.80219647043356,1296.5521931111937,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,7851.0,10.0,1013.0,77903.0,0.0,2579.6085853792238,2579.6085853792238,0.0,9327.677420854568,,,,,,,,,,,,,,,,1049.6594290272403,428.9088280199434,1517.826682992954,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,8847.0,11.0,996.0,78899.0,0.0,2490.8102003905465,2490.8102003905465,0.0,9394.848815917969,,,,,,,,,,,,,,,,989.3556520901598,440.71763866018534,1506.9188897985455,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,9862.0,12.0,1015.0,79914.0,0.0,2486.843107195956,2486.843107195956,0.0,9463.338320493698,,,,,,,,,,,,,,,,1027.5225146873033,407.9476994375349,1445.3531078962394,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,10871.0,13.0,1009.0,80923.0,0.0,2513.1459519309615,2513.1459519309615,0.0,9531.34773182869,,,,,,,,,,,,,,,,1028.9098834649826,423.44553366091844,1476.4523318466397,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,11782.0,14.0,911.0,81834.0,0.0,2048.5208021637272,2048.5208021637272,0.0,9592.698790311813,,,,,,,,,,,,,,,,812.2750458221486,421.98005973211593,1309.8480835032556,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,12825.0,15.0,1043.0,82877.0,0.0,2592.480869035077,2592.480869035077,0.0,9663.083140611649,,,,,,,,,,,,,,,,1064.207989885672,439.2449171158411,1492.3687641448532,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,13507.0,16.0,682.0,83559.0,0.0,1398.5771771602858,1398.5771771602858,0.0,9709.026803016663,,,,,,,,,,,,,,,,581.9823521980821,312.6343782005117,1002.6678808420392,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,14527.0,17.0,1020.0,84579.0,0.0,2589.3146482248817,2589.3146482248817,0.0,9777.8810069561,,,,,,,,,,,,,,,,1030.4807617522977,454.1153149277281,1539.764035272811,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,15520.0,18.0,993.0,85572.0,0.0,2527.576379153254,2527.576379153254,0.0,9845.14894747734,,,,,,,,,,,,,,,,1010.9065771706848,443.88043343120853,1525.2839543035166,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,16202.0,19.0,682.0,86254.0,0.0,1376.2318723646126,1376.2318723646126,0.0,9891.438199043274,,,,,,,,,,,,,,,,558.0233379488179,313.30792264518055,996.656612496015,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,17015.0,20.0,813.0,87067.0,0.0,1843.5428110504258,1843.5428110504258,0.0,9946.402202129364,,,,,,,,,,,,,,,,745.3908435668982,373.1409799545678,1238.7788340646023,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
